image_path,label,domain,metadata_path
diseases/plant/tomato_early_blight/images/1de17623-e625-4a3a-91e8-64973e6d09fd___RS_Erly.B 9577.JPG,tomato_early_blight,plant,diseases/plant/tomato_early_blight/info.json
diseases/plant/tomato_early_blight/images/5bbfc062-042e-4929-98ba-fd034a03092d___RS_Erly.B 7581.JPG,tomato_early_blight,plant,diseases/plant/tomato_early_blight/info.json
diseases/plant/tomato_early_blight/images/7dc08826-98ed-4885-abfe-85beedbd8cab___RS_Erly.B 9498.JPG,tomato_early_blight,plant,diseases/plant/tomato_early_blight/info.json
diseases/plant/tomato_early_blight/images/6b52f204-547d-47aa-926c-b9508a5e6cbc___RS_Erly.B 7434.JPG,tomato_early_blight,plant,diseases/plant/tomato_early_blight/info.json
diseases/plant/tomato_early_blight/images/0f4e562d-77ee-47c2-8ee9-34b391bc0fc3___RS_Erly.B 9434.JPG,tomato_early_blight,plant,diseases/plant/tomato_early_blight/info.json
diseases/plant/tomato_early_blight/images/5fdc3c4f-b88a-4aef-8a56-87336f220ff4___RS_Erly.B 6376.JPG,tomato_early_blight,plant,diseases/plant/tomato_early_blight/info.json
diseases/plant/tomato_early_blight/images/5d45c117-439e-454a-bc77-93a27ce98761___RS_Erly.B 7546.JPG,tomato_early_blight,plant,diseases/plant/tomato_early_blight/info.json
diseases/plant/tomato_early_blight/images/7a5ff9e1-b55d-490c-ac89-8b5003e407d9___RS_Erly.B 8231.JPG,tomato_early_blight,plant,diseases/plant/tomato_early_blight/info.json
diseases/plant/tomato_early_blight/images/5f96c793-8015-458b-b3fe-7e718b673b1b___RS_Erly.B 7813.JPG,tomato_early_blight,plant,diseases/plant/tomato_early_blight/info.json
diseases/plant/tomato_early_blight/images/6cd7bfa5-f336-4227-b8cf-3461dedc3b43___RS_Erly.B 7346.JPG,tomato_early_blight,plant,diseases/plant/tomato_early_blight/info.json
diseases/plant/tomato_early_blight/images/7ecb4521-70ac-4f49-ab74-2678cc4eab2a___RS_Erly.B 7690.JPG,tomato_early_blight,plant,diseases/plant/tomato_early_blight/info.json
diseases/plant/tomato_early_blight/images/0e2abcfb-e62b-4c61-a24a-0800cad904a8___RS_Erly.B 7382.JPG,tomato_early_blight,plant,diseases/plant/tomato_early_blight/info.json
diseases/plant/tomato_early_blight/images/Tomato Early Blight.JPG,tomato_early_blight,plant,diseases/plant/tomato_early_blight/info.json
diseases/plant/tomato_early_blight/images/7b32caa4-0d67-4b84-a1bf-cf9dffd7ffe5___RS_Erly.B 6405.JPG,tomato_early_blight,plant,diseases/plant/tomato_early_blight/info.json
diseases/plant/tomato_early_blight/images/1dad664e-ec73-474e-aaf9-a832ca212e3f___RS_Erly.B 7533.JPG,tomato_early_blight,plant,diseases/plant/tomato_early_blight/info.json
diseases/plant/tomato_early_blight/images/0e39c18a-9e04-4f6b-b557-dc0e944d22e5___RS_Erly.B 9501.JPG,tomato_early_blight,plant,diseases/plant/tomato_early_blight/info.json
diseases/plant/tomato_early_blight/images/00e7c4b2-3005-4558-9cfa-235e356cb7a8___RS_Erly.B 7844.JPG,tomato_early_blight,plant,diseases/plant/tomato_early_blight/info.json
diseases/plant/tomato_early_blight/images/1e503089-ae6a-4340-8c3c-f44cbaa6cf6f___RS_Erly.B 8264.JPG,tomato_early_blight,plant,diseases/plant/tomato_early_blight/info.json
diseases/plant/tomato_target_spot/images/0cb83b4d-281d-4b8f-a52a-8178fa8af907___Com.G_TgS_FL 7928.JPG,tomato_target_spot,plant,diseases/plant/tomato_target_spot/info.json
diseases/plant/tomato_target_spot/images/0b6c4305-0cdc-4150-914b-5d7a5acb7881___Com.G_TgS_FL 8257.JPG,tomato_target_spot,plant,diseases/plant/tomato_target_spot/info.json
diseases/plant/tomato_target_spot/images/0e8a96d7-528a-4d09-8263-2a2d92f3c3b1___Com.G_TgS_FL 8337.JPG,tomato_target_spot,plant,diseases/plant/tomato_target_spot/info.json
diseases/plant/tomato_target_spot/images/0fccb8d0-3f91-442c-8d74-6dbfb163f8a9___Com.G_TgS_FL 8365.JPG,tomato_target_spot,plant,diseases/plant/tomato_target_spot/info.json
diseases/plant/tomato_target_spot/images/0c4c7140-1059-4e3a-a6e2-15c4bdd46743___Com.G_TgS_FL 8142.JPG,tomato_target_spot,plant,diseases/plant/tomato_target_spot/info.json
diseases/plant/tomato_target_spot/images/Tomato__Target_Spot.JPG,tomato_target_spot,plant,diseases/plant/tomato_target_spot/info.json
diseases/plant/tomato_target_spot/images/0a578317-a98b-4e26-b17b-cd2930330375___Com.G_TgS_FL 0785.JPG,tomato_target_spot,plant,diseases/plant/tomato_target_spot/info.json
diseases/plant/tomato_target_spot/images/0b126ce6-af82-477f-8f4e-1de79d84a6dd___Com.G_TgS_FL 8294.JPG,tomato_target_spot,plant,diseases/plant/tomato_target_spot/info.json
diseases/plant/tomato_target_spot/images/0adf2e61-79af-4129-aae0-f41f73b1725f___Com.G_TgS_FL 8275.JPG,tomato_target_spot,plant,diseases/plant/tomato_target_spot/info.json
diseases/plant/tomato_target_spot/images/0e9c0af8-facc-4240-b498-41f8004c8061___Com.G_TgS_FL 0915.JPG,tomato_target_spot,plant,diseases/plant/tomato_target_spot/info.json
diseases/plant/tomato_target_spot/images/0b0e5158-180e-487c-b4a7-1ee496473147___Com.G_TgS_FL 9932.JPG,tomato_target_spot,plant,diseases/plant/tomato_target_spot/info.json
diseases/plant/tomato_target_spot/images/0df45326-8aa9-49bf-a2fd-e7f454c2dfbf___Com.G_TgS_FL 9718.JPG,tomato_target_spot,plant,diseases/plant/tomato_target_spot/info.json
diseases/plant/tomato_target_spot/images/0c80eea7-7c6f-4f3c-be3d-6cca9ec30c1b___Com.G_TgS_FL 0991.JPG,tomato_target_spot,plant,diseases/plant/tomato_target_spot/info.json
diseases/plant/tomato_target_spot/images/0a51617c-ecb5-42ce-9d34-300307be3465___Com.G_TgS_FL 0976.JPG,tomato_target_spot,plant,diseases/plant/tomato_target_spot/info.json
diseases/plant/tomato_target_spot/images/0abb0bf0-8a1e-4699-80ee-c434385d9514___Com.G_TgS_FL 8115.JPG,tomato_target_spot,plant,diseases/plant/tomato_target_spot/info.json
diseases/plant/tomato_target_spot/images/0ac9e61f-8dda-4628-bbf9-4fd81012b7a3___Com.G_TgS_FL 8245.JPG,tomato_target_spot,plant,diseases/plant/tomato_target_spot/info.json
diseases/plant/tomato_target_spot/images/0c2bd887-092f-410d-ac56-9b96110665c8___Com.G_TgS_FL 8285.JPG,tomato_target_spot,plant,diseases/plant/tomato_target_spot/info.json
diseases/plant/tomato_target_spot/images/0a2de4c5-d688-4f9d-9107-ace1d281c307___Com.G_TgS_FL 7941.JPG,tomato_target_spot,plant,diseases/plant/tomato_target_spot/info.json
diseases/plant/tomato_target_spot/images/0da91f19-f1bb-4129-b122-459648794512___Com.G_TgS_FL 8276.JPG,tomato_target_spot,plant,diseases/plant/tomato_target_spot/info.json
diseases/plant/tomato_target_spot/images/0d97bbcf-f322-410a-984d-935e8d2bb5d0___Com.G_TgS_FL 0748.JPG,tomato_target_spot,plant,diseases/plant/tomato_target_spot/info.json
diseases/plant/tomato_target_spot/images/0a458dfc-b513-44f2-a3ce-dab4c3adb939___Com.G_TgS_FL 8166.JPG,tomato_target_spot,plant,diseases/plant/tomato_target_spot/info.json
diseases/plant/tomato_target_spot/images/0cff721c-1c6c-439e-a71e-7bbfca6d4fb4___Com.G_TgS_FL 0655.JPG,tomato_target_spot,plant,diseases/plant/tomato_target_spot/info.json
diseases/plant/tomato_target_spot/images/0a610d40-f5b8-4580-8e32-cc90b3620017___Com.G_TgS_FL 8191.JPG,tomato_target_spot,plant,diseases/plant/tomato_target_spot/info.json
diseases/plant/tomato_target_spot/images/0d15f8d7-a777-4c3b-b5e4-5b1d31661e89___Com.G_TgS_FL 1094.JPG,tomato_target_spot,plant,diseases/plant/tomato_target_spot/info.json
diseases/plant/tomato_target_spot/images/0c91af09-0ad7-46a1-844b-edfd6af34df2___Com.G_TgS_FL 9776.JPG,tomato_target_spot,plant,diseases/plant/tomato_target_spot/info.json
diseases/plant/potato_late_blight/images/2ef5c4f6-a798-40fd-8380-f444f3290987___RS_LB 4428.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/00b1f292-23dd-44d4-aad3-c1ffb6a6ad5a___RS_LB 4479.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/5d392db5-bf54-41f4-b76b-e3935dfe0154___RS_LB 3133.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/Potato___Late_blight.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/05a51957-779c-4a2f-bf2a-d1fb03947793___RS_LB 4772.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/2b7f92a9-9bd8-4461-9588-ab98abf54be0___RS_LB 2575.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/6e9fc91a-e20f-4431-bc54-8492d7ec788e___RS_LB 4527.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/0c2628d4-8d64-48a9-a157-19a9c902e304___RS_LB 4590.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/1d05837e-11e4-40a4-8bd5-cfe5ad67365a___RS_LB 5428.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/6a62fd77-1091-43ad-86a7-f42c56615e5f___RS_LB 4871.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/6fc1834e-7909-4177-9480-6cd9f23109b4___RS_LB 4023.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/4c846678-1c22-4734-b2bf-fb774bf3bb13___RS_LB 4090.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/1b8ae46e-1202-4715-8ad1-fd18046c42d3___RS_LB 3880.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/5e356292-3046-4967-b1e7-f3e5cf7d0f75___RS_LB 4459.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/0b092cda-db8c-489d-8c46-23ac3835310d___RS_LB 4480.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/6a72ed4a-cdb5-4a50-9a0d-efc119066fd7___RS_LB 2865.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/04ce7b2d-5e41-43c6-9e11-e1bc4f5e4cca___RS_LB 3224.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/0d8346e1-4624-4979-84e6-1353ca59007a___RS_LB 4079.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/1fa9afe6-69ab-4206-a8b5-487531391a37___RS_LB 3006.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/2b064606-e6e2-46e0-9788-d1049f0e4fed___RS_LB 4246.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/04bbcc55-93d3-4a19-9137-8de036a8a4db___RS_LB 2647.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/6d51bd53-2556-410c-b151-547c83a06287___RS_LB 3276.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/5f0801e0-b127-4596-9f82-eb36f8ee5c85___RS_LB 3852.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/1a68ab56-2000-4d7a-ad4a-88d300104b7d___RS_LB 2594.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/2c3eddb8-f475-42ce-af72-81271630ba07___RS_LB 4991.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/6f5a4763-2865-4bdf-8c7f-49ab7a53126a___RS_LB 5237.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/1a5f4258-21df-4334-a933-2ef073c932ba___RS_LB 3089.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/5ba52ca6-9cd2-4fad-914a-af2f8fea65c6___RS_LB 4740.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/0f243024-b1fa-4f96-ac7e-ecaf6dc5bc37___RS_LB 4925.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/2a0727c6-24d9-4d20-89ed-51bbd36a4b5a___RS_LB 2987.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/4a34ce1c-9fde-4707-947a-58432a695741___RS_LB 3277.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/006cc01a-1888-4326-9b62-a65cb55a6377___RS_LB 5207.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/5bbebfcc-4e51-47ba-948c-46be12f1c170___RS_LB 2716.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/5c1c57f6-6aff-4bba-892e-43ff02311c3f___RS_LB 4046.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/5a2996c9-ed8f-4c8d-bab3-b68a833b7811___RS_LB 4786.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/6f2f2f80-80f5-4f0b-86f6-a0d9b0fa4cbc___RS_LB 4034.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/5ebe5b4f-c3e3-435d-b2d5-49fa1002dbaa___RS_LB 2955.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/6ecc23ac-9aed-47bb-8ee5-76574de85872___RS_LB 5010.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/2d8cbe58-280e-4c93-9b06-26f4279eb4d8___RS_LB 2855.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/5a7127de-28ef-47fb-ba00-4b68bf0d4157___RS_LB 2822.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/3cfeea97-88e1-42e6-b760-0fa125613e9c___RS_LB 4406.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/1cd0b065-e637-4307-9e0a-9c20dc44cc59___RS_LB 4784.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/0e7f0484-16eb-4183-b702-0a5b4f94d015___RS_LB 4000.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/1b8f80ae-38a2-4d08-ae92-f80ff4459a73___RS_LB 2554.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/4d96b41e-8e2e-4a0d-b9a2-0ab8456e4074___RS_LB 3893.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/1ed357f9-f036-4bf2-b180-1588976eb116___RS_LB 3005.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/01ad74ce-eb28-42c7-9204-778d17cfd45c___RS_LB 2669.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/2f76c068-ebba-499d-8819-2d12bde41695___RS_LB 3232.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/1dc41475-aa79-43f1-8648-0c8733d246ca___RS_LB 3319.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/2c33381e-78d8-47fc-8cea-1459164f46d6___RS_LB 4115.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/1c6412c9-45ce-4814-af8d-274f4e3c9c4e___RS_LB 2746.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/2ea232e4-2e94-426f-b86f-8bc5861f334f___RS_LB 4757.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/4f249e3b-92a0-43e5-a70d-fe3045630437___RS_LB 3913.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/2e2bc24d-9900-4b0b-a8ec-abb444350c03___RS_LB 4701.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/4cd2f7ef-e3aa-4b2a-b382-6fea00bfd070___RS_LB 5006.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/4d56ef9d-bc69-489c-92de-d2fad01d762d___RS_LB 3890.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/2ed031ef-c77f-42d2-83fa-4fbfc66d67b2___RS_LB 5254.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/5e92b00d-92ed-4de5-b3f7-0d14a076cf02___RS_LB 4004.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/4f41de6a-c118-4296-a753-963d1427323c___RS_LB 4561.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/4fbe268d-dabb-4a25-8283-7968fd91fcdb___RS_LB 4819.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/0f50da52-cb4a-4391-982a-d6cf9c9d9917___RS_LB 2581.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/3c20c90a-788c-4d06-acdb-107f695d901b___RS_LB 4856.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/1f84da28-3025-4cc0-8815-5b6b60205956___RS_LB 3326.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/5e0acf9e-2d13-40bb-912c-e32a844fdd78___RS_LB 5292.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/6fa565d1-4fab-4331-b30d-772babc186a4___RS_LB 3887.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/2addf5f2-acc5-448c-88a1-fe357d9aa9ac___RS_LB 4736.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/01a8cc9f-074a-4866-87c8-bb5a9e3895b4___RS_LB 2968.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/3b241fa8-12f2-4c80-afe2-0a4cdc8f34a1___RS_LB 5138.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/2a3e5c22-1e37-4ba0-8686-cf7482e4e8d3___RS_LB 4126.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/5c43ce7b-f04a-4d0d-9305-47f0d83125c5___RS_LB 5033.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/3f0fd699-1ce7-437e-a899-662a51d59974___RS_LB 2904.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/5b12fde1-fe3a-49fe-8430-479775018322___RS_LB 3071.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
diseases/plant/potato_late_blight/images/5d1486fa-750f-47ca-a973-abc45ea5b4fe___RS_LB 4281.JPG,potato_late_blight,plant,diseases/plant/potato_late_blight/info.json
